Gene1,Gene2,CC,p_value,Gene1_ID,Gene2_ID
DNMT1,SOX13,0.9289460379564828,0.007393634438934179,ENSG00000130816,ENSG00000143842
NR1H3,SOX13,0.9379468263545906,0.00565642367693479,ENSG00000025434,ENSG00000143842
GATAD2B,SOX13,0.9078326965036859,0.012350745800458392,ENSG00000143614,ENSG00000143842
SOX13,ZBTB14,0.9222016764032109,0.00884342847587872,ENSG00000143842,ENSG00000198081
HSF2,SOX13,0.9313025715826372,0.006916901860165853,ENSG00000025156,ENSG00000143842
GMEB1,SOX13,0.9574149258300902,0.0026816190410501872,ENSG00000162419,ENSG00000143842
SOX13,ZNF777,0.9851260323661236,3.3020704929138966e-4,ENSG00000143842,NA
E2F5,SOX13,0.8894160364605078,0.017667064183130573,ENSG00000133740,ENSG00000143842
KDM5B,SOX13,0.9743124190628548,9.813027231590828e-4,ENSG00000117139,ENSG00000143842
RELA,SOX13,0.8270872159746108,0.0422633012758847,NA,ENSG00000143842
SOX13,SP4,0.8417065194294928,0.03560207288759589,ENSG00000143842,ENSG00000105866
GMEB2,SOX13,0.8761495020241261,0.02205855073240403,ENSG00000101216,ENSG00000143842
SOX13,ZNF687,0.8572314098209449,0.029119288681327918,ENSG00000143842,ENSG00000143373
RAC3,SOX13,0.9107874056063986,0.011583314018847806,ENSG00000169750,ENSG00000143842
SOX13,USF1,0.8505360423683059,0.03183973880151752,ENSG00000143842,ENSG00000158773
NFYB,SOX13,0.8283055182213694,0.04168780221862202,ENSG00000120837,ENSG00000143842
E2F8,SOX13,0.8977019331639824,0.015162072480188577,ENSG00000129173,ENSG00000143842
SALL4,SOX13,0.9163124567612327,0.010212350096341472,ENSG00000101115,ENSG00000143842
SOX13,ZNF335,0.9473336730738957,0.004087571586554245,ENSG00000143842,ENSG00000198026
SMARCC2,SOX13,0.8996240764839517,0.014607328955472685,ENSG00000139613,ENSG00000143842
HMG20A,SOX13,0.9147236907333642,0.010598006636765144,ENSG00000140382,ENSG00000143842
SOX13,SREBF2,0.8715587397165622,0.02368627817466949,ENSG00000143842,ENSG00000198911
SOX13,ZNF692,0.8349354042986276,0.03862077967127711,ENSG00000143842,ENSG00000171163
RFX7,SOX13,0.8234072212220699,0.044023990531398036,NA,ENSG00000143842
KDM2A,SOX13,0.8879849758375066,0.018118301724620926,ENSG00000173120,ENSG00000143842
RXRA,SOX13,0.8595249560000353,0.02821384324295983,ENSG00000186350,ENSG00000143842
SOX13,ZBTB26,0.8832432450388906,0.0196523875387649,ENSG00000143842,ENSG00000171448
GATAD2A,SOX13,0.9588957516235699,0.0024996148206742216,ENSG00000167491,ENSG00000143842
SOX13,UBTF,0.9675519167728454,0.0015622352194830992,ENSG00000143842,ENSG00000108312
NR2F6,SOX13,0.9127286600515944,0.011092088388381828,ENSG00000160113,ENSG00000143842
SCX,SOX13,0.9300809648865206,0.007162101610673401,ENSG00000260428,ENSG00000143842
SOX13,TEAD3,0.8564247527182625,0.02944095802527052,ENSG00000143842,ENSG00000007866
JUND,SOX13,0.8808046801741262,0.02046455120303609,ENSG00000130522,ENSG00000143842
SOX13,ZHX2,0.821677852321778,0.044862968412562314,ENSG00000143842,ENSG00000178764
SOX13,THAP9,0.830547613686581,0.04063832950679978,ENSG00000143842,ENSG00000168152
ETV3,ZBTB48,0.9542116119222743,0.003096865295321074,ENSG00000117036,ENSG00000204859
ARNT,ZBTB48,0.9605312790262569,0.002305928112152297,ENSG00000143437,ENSG00000204859
RLF,ZBTB48,0.8507767867570227,0.03173993207876896,ENSG00000117000,ENSG00000204859
ZBTB43,ZBTB48,0.8582441960312176,0.028717791197142458,ENSG00000169155,ENSG00000204859
ZBTB48,ZNF319,0.9669355721623732,0.001621810633866117,ENSG00000204859,ENSG00000166188
MIER2,ZBTB48,0.8120122569074368,0.049687401099393506,ENSG00000105556,ENSG00000204859
E2F4,ZBTB48,0.9323000317322047,0.006719784406847491,ENSG00000205250,ENSG00000204859
CTCFL,ZBTB48,0.8566962270450361,0.029332515927309153,NA,ENSG00000204859
PHTF1,ZBTB48,0.866341850255745,0.02560288341516831,ENSG00000116793,ENSG00000204859
RERE,ZBTB48,0.8331164886012776,0.03945129779265978,ENSG00000142599,ENSG00000204859
SFPQ,ZBTB48,0.9746787208040164,9.53633183591854e-4,ENSG00000116560,ENSG00000204859
CREB3,ZBTB48,0.9305181316967956,0.007073875183528337,ENSG00000107175,ENSG00000204859
TFAM,ZBTB48,0.9612318305893895,0.0022253227227870976,ENSG00000108064,ENSG00000204859
MTA1,ZBTB48,0.8915275694696186,0.017011244423593846,ENSG00000182979,ENSG00000204859
E2F1,ZBTB48,0.8932256279821503,0.01649249493687202,ENSG00000101412,ENSG00000204859
NFYC,ZBTB48,0.969190143619957,0.001409247789515038,ENSG00000066136,ENSG00000204859
MLX,ZBTB48,0.965388363419147,0.0017762163089052917,NA,ENSG00000204859
STAT3,ZBTB48,0.8979832919888466,0.01508024828221388,ENSG00000168610,ENSG00000204859
STAT5B,ZBTB48,0.9798404714376707,6.055134051348398e-4,NA,ENSG00000204859
NFATC3,ZBTB48,0.8500126284417627,0.03205724361445115,ENSG00000072736,ENSG00000204859
ZBTB48,ZBTB8B,0.9105745491696667,0.01163780318714422,ENSG00000204859,NA
MYBL2,ZBTB48,0.9488423581260629,0.003858714040324591,ENSG00000101057,ENSG00000204859
ZBTB48,ZNF511,0.9617322053600632,0.002168616019417906,ENSG00000204859,ENSG00000198546
SMARCE1,ZBTB48,0.88723504476458,0.01835694676605642,ENSG00000073584,ENSG00000204859
MAFK,ZBTB48,0.8841591751055735,0.019351405452090874,ENSG00000198517,ENSG00000204859
NCOR1,ZBTB48,0.8124187962145578,0.04947987949717482,ENSG00000141027,ENSG00000204859
YBX1,ZBTB48,0.8656890300444688,0.02584770785861039,ENSG00000065978,ENSG00000204859
ARNTL,ZBTB48,0.8791968623665269,0.021008632955820276,ENSG00000133794,ENSG00000204859
NONO,ZBTB48,0.9376007857465803,0.005719012186371376,ENSG00000147140,ENSG00000204859
ETV5,ZBTB48,0.9178819466554402,0.009838185626593256,ENSG00000244405,ENSG00000204859
XBP1,ZBTB48,0.8833942821240055,0.019602602401756503,ENSG00000100219,ENSG00000204859
MNT,ZBTB48,0.8651279175824449,0.026059024057939445,ENSG00000070444,ENSG00000204859
E4F1,ZBTB48,0.8182122187891834,0.04656644410881543,ENSG00000167967,ENSG00000204859
ZBTB48,ZNF639,0.9025200494242893,0.013790367292338524,ENSG00000204859,ENSG00000121864
THAP4,ZBTB48,0.9793301428574009,6.364489656145492e-4,ENSG00000176946,ENSG00000204859
PLAGL2,ZBTB48,0.8264026260110412,0.04258830296398249,ENSG00000126003,ENSG00000204859
HINFP,ZBTB48,0.9354278802168396,0.006119719359534607,ENSG00000172273,ENSG00000204859
PATZ1,ZBTB48,0.8174599011655912,0.046940132458308886,ENSG00000100105,ENSG00000204859
SSRP1,ZBTB48,0.9870563969092234,2.5022102614159547e-4,ENSG00000149136,ENSG00000204859
STAT1,ZBTB48,0.9472516465794778,0.004100199969277914,ENSG00000115415,ENSG00000204859
ZBTB48,ZC3H6,0.8937662934619712,0.016328945026457112,ENSG00000204859,NA
PHTF2,ZBTB48,0.8420837981939469,0.035437270432493374,ENSG00000006576,ENSG00000204859
GATAD1,ZBTB48,0.8945557759643643,0.01609153659463466,ENSG00000157259,ENSG00000204859
MYNN,ZBTB48,0.9379851212254142,0.0056495179725358025,ENSG00000085274,ENSG00000204859
THAP5,ZBTB48,0.9204507582653003,0.009240425734026975,ENSG00000177683,ENSG00000204859
DBX2,ZBTB48,0.9208150391770356,0.009157131962948678,ENSG00000185610,ENSG00000204859
HPF1,ZBTB48,0.9142619991086152,0.010711376967364156,ENSG00000056050,ENSG00000204859
MUM1,ZBTB48,0.8793609692151981,0.02095278692275353,NA,ENSG00000204859
SMARCA5,ZBTB48,0.8778071132263652,0.021484415164843867,ENSG00000153147,ENSG00000204859
MTA3,ZBTB48,0.965928168296155,0.0017215577539734415,ENSG00000057935,ENSG00000204859
KAT7,ZBTB48,0.9233666755807464,0.008583978642158808,ENSG00000136504,ENSG00000204859
DMAP1,ZBTB48,0.9601003953269899,0.002356208024131165,ENSG00000178028,ENSG00000204859
ZBTB48,ZNF410,0.9333669498641497,0.006512020904679281,ENSG00000204859,ENSG00000119725
MIER1,ZBTB48,0.8194069666599979,0.0459758490559026,ENSG00000198160,ENSG00000204859
TBP,ZBTB48,0.9842036297407136,3.723171729331852e-4,ENSG00000112592,ENSG00000204859
NR1D2,ZBTB48,0.878370515909567,0.021290920141173723,ENSG00000174738,ENSG00000204859
NR2C1,ZBTB48,0.8792045835029499,0.021006003838349725,ENSG00000120798,ENSG00000204859
EAF2,ZBTB48,0.9286023277435733,0.007464462032989323,ENSG00000145088,ENSG00000204859
CNOT4,ZBTB48,0.9819919276023104,4.8351608227569003e-4,ENSG00000080802,ENSG00000204859
ZBTB1,ZBTB48,0.8681302729173974,0.02493785483507012,ENSG00000126804,ENSG00000204859
NFE2L1,ZBTB48,0.8447078432282872,0.03430099497491395,ENSG00000082641,ENSG00000204859
PHF5A,ZBTB48,0.9247132272181963,0.008288780824864348,ENSG00000100410,ENSG00000204859
NEUROG2,ZBTB48,0.8195791302533765,0.04589103322776885,ENSG00000178403,ENSG00000204859
ATF4,ZBTB48,0.8634066426531436,0.026712355873365297,ENSG00000128272,ENSG00000204859
NFKB1,ZBTB48,0.9406824435788728,0.005173502188271848,ENSG00000109320,ENSG00000204859
PRDM4,ZBTB48,0.9476821726154695,0.004034131590320878,ENSG00000110851,ENSG00000204859
ZBTB2,ZBTB48,0.9809689924406524,5.398225550757665e-4,ENSG00000181472,ENSG00000204859
KDM5A,ZBTB48,0.8972957242186548,0.01528058140448076,ENSG00000073614,ENSG00000204859
TBPL1,ZBTB48,0.911429297590618,0.01141974562324665,ENSG00000028839,ENSG00000204859
TEAD4,ZBTB48,0.853132303418177,0.03077120350720373,ENSG00000197905,ENSG00000204859
TGIF1,ZBTB48,0.92684731747607485,0.007831240918475754,ENSG00000177426,ENSG00000204859
ROR2,ZBTB48,0.8214314201073468,0.04498312185084774,ENSG00000169071,ENSG00000204859
GABPA,ZBTB48,0.9263793838774623,0.007930480987399279,ENSG00000154727,ENSG00000204859
KLF11,ZBTB48,0.9546152542509491,0.0030429215343922658,ENSG00000172059,ENSG00000204859
E2F6,ZBTB48,0.9549814376279138,0.002994387530607808,ENSG00000169016,ENSG00000204859
MYCN,ZBTB48,0.9354762611846241,0.006110653049933921,ENSG00000134323,ENSG00000204859
NCOA1,ZBTB48,0.9118839616811591,0.011304568634252601,ENSG00000084676,ENSG00000204859
HMBOX1,ZBTB48,0.8917202073251739,0.016952006306966166,ENSG00000147421,ENSG00000204859
CDC5L,ZBTB48,0.8722996754041186,0.02341983094640128,ENSG00000096401,ENSG00000204859
TFDP1,ZBTB48,0.8920447122609042,0.016852442188139742,ENSG00000198176,ENSG00000204859
GTF3A,ZBTB48,0.9249042574442474,0.008247309465500162,ENSG00000122034,ENSG00000204859
PSPC1,ZBTB48,0.9698623940309247,0.001348726318866683,ENSG00000121390,ENSG00000204859
YY1,ZBTB48,0.9342061440437863,0.006350841964901362,NA,ENSG00000204859
TGIF2,ZBTB48,0.9100964968577797,0.011760630996064234,ENSG00000118707,ENSG00000204859
TFDP2,ZBTB48,0.8511735768251352,0.03157575548998067,ENSG00000114126,ENSG00000204859
TSC22D2,ZBTB48,0.9582558052879385,0.0025774954349093646,ENSG00000196428,ENSG00000204859
TFAP4,ZBTB48,0.989343078209607,1.697498198616263e-4,ENSG00000090447,ENSG00000204859
HMG20B,ZBTB48,0.9367137725769081,0.005880984563462812,ENSG00000064961,ENSG00000204859
NFKBIB,ZBTB48,0.9602960353370433,0.0023333124545014353,ENSG00000282905,ENSG00000204859
HMGA1,ZBTB48,0.8559210836945382,0.029642653227422364,ENSG00000137309,ENSG00000204859
MTA2,ZBTB48,0.9588439661907635,0.002505873239898294,ENSG00000149480,ENSG00000204859
SP3,ZBTB48,0.8660936879390452,0.025695820241746714,ENSG00000172845,ENSG00000204859
YBX3,ZBTB48,0.9811387007263456,5.302679749331004e-4,ENSG00000060138,ENSG00000204859
LEF1,ZBTB48,0.8251316133935123,0.04319478289589105,ENSG00000138795,ENSG00000204859
SRF,ZBTB48,0.9203269272162538,0.00926882348318488,ENSG00000112658,ENSG00000204859
MAX,ZBTB48,0.9404264874211895,0.005217791802091342,ENSG00000125952,ENSG00000204859
ZBTB48,ZNF384,0.9752431234153186,9.11767626143656e-4,ENSG00000204859,ENSG00000126746
SMARCC1,ZBTB48,0.8806912256752369,0.0205027200833042,ENSG00000173473,ENSG00000204859
LRRFIP2,ZBTB48,0.8272683281725526,0.04217751469492965,ENSG00000093167,ENSG00000204859
ZBTB48,ZNF740,0.9420602559722688,0.004938268642865916,ENSG00000204859,ENSG00000139651
PBX4,ZBTB48,0.9290842061178676,0.0073652552026020465,ENSG00000105717,ENSG00000204859
ZBTB17,ZBTB48,0.9695107262840464,0.0013802223670150388,ENSG00000116809,ENSG00000204859
SP1,ZBTB48,0.9547575787037703,0.003024012198461959,ENSG00000185591,ENSG00000204859
TFCP2,ZBTB48,0.948188054748008,0.003957172501138396,ENSG00000135457,ENSG00000204859
ADNP2,ZBTB48,0.985308219705969,3.2218701361700914e-4,ENSG00000101544,ENSG00000204859
HSF1,ZBTB48,0.9673668930353448,0.0015800036864972804,ENSG00000284774,ENSG00000204859
RFXANK,ZBTB48,0.9384261613141143,0.005570282810556403,ENSG00000064490,ENSG00000204859
PBRM1,ZBTB48,0.9173552139393945,0.009963002411128161,ENSG00000163939,ENSG00000204859
KLF10,ZBTB48,0.957161364932138,0.002713415349963968,ENSG00000155090,ENSG00000204859
RARA,ZBTB48,0.8833634989400193,0.019612744309697398,ENSG00000131759,ENSG00000204859
NR1H3,ZBTB48,0.8423860246000916,0.03530551165142808,ENSG00000025434,ENSG00000204859
GATAD2B,ZBTB48,0.8871078370126542,0.018397575681705844,ENSG00000143614,ENSG00000204859
HSF2,ZBTB48,0.8170828761458432,0.04712792907238117,ENSG00000025156,ENSG00000204859
GMEB1,ZBTB48,0.9603634148212536,0.002325452622297249,ENSG00000162419,ENSG00000204859
ZBTB48,ZNF777,0.8889759938765679,0.01780523563841375,ENSG00000204859,NA
E2F5,ZBTB48,0.971881277397496,0.0011748776305852465,ENSG00000133740,ENSG00000204859
KDM5B,ZBTB48,0.9366457892366163,0.005893489859708939,ENSG00000117139,ENSG00000204859
RELA,ZBTB48,0.9763555459213596,8.319809762997706e-4,NA,ENSG00000204859
GMEB2,ZBTB48,0.9483610047293543,0.00393102884224445,ENSG00000101216,ENSG00000204859
NRF1,ZBTB48,0.9065719080537286,0.012685454591841165,ENSG00000106459,ENSG00000204859
ZBTB48,ZNF687,0.9497087772670555,0.0037302121675629944,ENSG00000204859,ENSG00000143373
SOX3,ZBTB48,0.9252955305131509,0.008162682868020639,NA,ENSG00000204859
RAC3,ZBTB48,0.8655537564504094,0.025898577412903658,ENSG00000169750,ENSG00000204859
USF1,ZBTB48,0.8962694658136892,0.01558196407956593,ENSG00000158773,ENSG00000204859
SALL4,ZBTB48,0.958193968632774,0.00258508326236615,ENSG00000101115,ENSG00000204859
ZBTB48,ZNF335,0.9833249604841989,4.1476710902542765e-4,ENSG00000204859,ENSG00000198026
DNMT3A,ZBTB48,0.8674193635903155,0.025201211361663686,ENSG00000119772,ENSG00000204859
DNMT3B,ZBTB48,0.9192910505317028,0.009508035380234424,ENSG00000088305,ENSG00000204859
HMG20A,ZBTB48,0.8821282640848431,0.020021779204263283,ENSG00000140382,ENSG00000204859
KLF3,ZBTB48,0.8311964852537639,0.04033694332607972,ENSG00000109787,ENSG00000204859
ZBTB48,ZNF692,0.9771038958806944,7.803459452999898e-4,ENSG00000204859,ENSG00000171163
ZBTB26,ZBTB48,0.8254660621918748,0.04303480843410635,ENSG00000171448,ENSG00000204859
GATAD2A,ZBTB48,0.964840547678116,0.0018325488008789942,ENSG00000167491,ENSG00000204859
UBTF,ZBTB48,0.8287427982815578,0.04148213998079232,ENSG00000108312,ENSG00000204859
SCX,ZBTB48,0.8500790034887423,0.03202962275603538,ENSG00000260428,ENSG00000204859
ELK3,ZBTB48,0.8780117347214942,0.021414043262681776,ENSG00000111145,ENSG00000204859
THAP9,ZBTB48,0.9317628238423598,0.006825601516694925,ENSG00000168152,ENSG00000204859
HMGXB4,ZBTB48,0.948860745338315,0.003855964764138888,ENSG00000100281,ENSG00000204859
ARNT,ETV3,0.9485958815995281,0.003895660388512886,ENSG00000143437,ENSG00000117036
ETV3,RLF,0.8947047018302944,0.016046939984455225,ENSG00000117036,ENSG00000117000
ETV3,ZBTB43,0.9545660404165407,0.0030494736203884277,ENSG00000117036,ENSG00000169155
ETV3,ZNF319,0.9710902338240482,0.0012415808466754693,ENSG00000117036,ENSG00000166188
ETV3,TCF3,0.8300194914984107,0.040884404765268896,ENSG00000117036,ENSG00000071564
ETV3,MIER2,0.8218952159516163,0.044757112252544314,ENSG00000117036,ENSG00000105556
ETV3,ZNF652,0.9156365392389532,0.010375574729599523,ENSG00000117036,ENSG00000198740
ARID3B,ETV3,0.8981204647694494,0.015040433301956226,ENSG00000179361,ENSG00000117036
ETV3,IRF6,0.864401391006796,0.026333849498358233,ENSG00000117036,ENSG00000117595
ETV3,FOXK2,0.8487163385290577,0.03259892395781381,ENSG00000117036,ENSG00000141568
E2F4,ETV3,0.916625394451313,0.010137205291877322,ENSG00000205250,ENSG00000117036
CTCFL,ETV3,0.8297355677990721,0.041016984333182044,NA,ENSG00000117036
ETV3,PHTF1,0.8501240947455158,0.032010865197504554,ENSG00000117036,ENSG00000116793
ETV3,RERE,0.8564757397649884,0.029420576490579903,ENSG00000117036,ENSG00000142599
ETV3,SFPQ,0.9305481652657751,0.00706783356804469,ENSG00000117036,ENSG00000116560
CREB3,ETV3,0.971291475112809,0.0012244386143722876,ENSG00000107175,ENSG00000117036
ETV3,PPARD,0.8345037027084813,0.0388171455620671,ENSG00000117036,ENSG00000112033
ETV3,TFAM,0.9335289601050394,0.006480750924165983,ENSG00000117036,ENSG00000108064
ETV3,MTA1,0.9566637432454983,0.0027763533041944683,ENSG00000117036,ENSG00000182979
E2F1,ETV3,0.8647012781579649,0.02622024430641312,ENSG00000101412,ENSG00000117036
ETV3,NFYC,0.9402770442530245,0.005243736306514554,ENSG00000117036,ENSG00000066136
ETV3,MLX,0.9542481243690708,0.003091966491973947,ENSG00000117036,NA
ETV3,STAT3,0.9824318080717274,4.602509160511829e-4,ENSG00000117036,ENSG00000168610
ETV3,STAT5B,0.9273158709957006,0.007732479418926321,ENSG00000117036,NA
ETV3,NFATC3,0.9177246287407548,0.009875384341800957,ENSG00000117036,ENSG00000072736
ETV3,ZBTB8B,0.8320504571930746,0.03994189290779921,ENSG00000117036,NA
ETV3,MYBL2,0.9340575140028524,0.0063792446583375685,ENSG00000117036,ENSG00000101057
ETV3,ZNF511,0.9632135790515546,0.002004970707059389,ENSG00000117036,ENSG00000198546
ETV3,SMARCE1,0.9301568586152805,0.007146746926995262,ENSG00000117036,ENSG00000073584
ETV3,MAFK,0.9660742978215471,0.0017069064535507792,ENSG00000117036,ENSG00000198517
ETV3,NCOR1,0.8901188272639298,0.01744746256867382,ENSG00000117036,ENSG00000141027
ETV3,NCOA3,0.820481529418483,0.04544766170039818,ENSG00000117036,ENSG00000124151
ETV3,YBX1,0.8539387332883964,0.030442812686104895,ENSG00000117036,ENSG00000065978
CKLF,ETV3,0.8117214942016359,0.049836070470824376,ENSG00000217555,ENSG00000117036
ARNTL,ETV3,0.8485285462986846,0.03267775160958822,ENSG00000133794,ENSG00000117036
ETV3,NONO,0.8961956071764678,0.015603763519868308,ENSG00000117036,ENSG00000147140
ETV3,NFKB2,0.8907408746732096,0.01725419121169156,ENSG00000117036,ENSG00000077150
ETV3,ETV5,0.8862654014026121,0.018667728076571417,ENSG00000117036,ENSG00000244405
ETV3,XBP1,0.9114247576504331,0.011420898546322854,ENSG00000117036,ENSG00000100219
ETV3,ZNF639,0.9029569519677901,0.013669085428999339,ENSG00000117036,ENSG00000121864
ETV3,ZBTB46,0.8372562615494108,0.037573109979073926,ENSG00000117036,ENSG00000130584
ETV3,THAP4,0.954254723595344,0.0030910814939593477,ENSG00000117036,ENSG00000176946
ETV3,PLAGL2,0.9040745858851993,0.01336118988404865,ENSG00000117036,ENSG00000126003
ETV3,HINFP,0.857723335489712,0.02892394558718045,ENSG00000117036,ENSG00000172273
ETV3,PATZ1,0.8529658766831282,0.03083918231643995,ENSG00000117036,ENSG00000100105
ETV3,ZNF518A,0.843870474314531,0.03466170305365005,ENSG00000117036,ENSG00000177853
ETV3,SSRP1,0.9254769267058088,0.008123593713991196,ENSG00000117036,ENSG00000149136
ETV3,STAT1,0.9092788918127438,0.011972147354526156,ENSG00000117036,ENSG00000115415
ETV3,REL,0.9230698263253212,0.00864973136987368,ENSG00000117036,ENSG00000162924
ADNP,ETV3,0.8457208490593426,0.0338670040952836,ENSG00000101126,ENSG00000117036
DNAJC2,ETV3,0.9012739492969184,0.014139116462349244,ENSG00000105821,ENSG00000117036
ETV3,ZC3H6,0.8531191412462517,0.030776577158071444,ENSG00000117036,NA
ETV3,PHTF2,0.9500233539168881,0.003684085266864229,ENSG00000117036,ENSG00000006576
ETV3,OVOL2,0.8273184411575875,0.04215379228608422,ENSG00000117036,ENSG00000125850
ETV3,FOXN2,0.841065469886732,0.03588291948765394,ENSG00000117036,ENSG00000170802
ETV3,NFE2L2,0.8343333393389774,0.03889476628095482,ENSG00000117036,ENSG00000116044
ELMSAN1,ETV3,0.8210877454877638,0.04515093783482057,NA,ENSG00000117036
ATF2,ETV3,0.8123001943285414,0.04954037927681212,ENSG00000115966,ENSG00000117036
ETV3,GATAD1,0.9499495663169231,0.003694879550653716,ENSG00000117036,ENSG00000157259
ETV3,MYNN,0.997717207016964,7.810767723843866e-6,ENSG00000117036,ENSG00000085274
ETV3,ZNF277,0.8649192226719438,0.0261378275335508,ENSG00000117036,ENSG00000198839
ETV3,THAP5,0.9038094750763763,0.013433918580457725,ENSG00000117036,ENSG00000177683
DBX2,ETV3,0.9080772527423562,0.012286323172554379,ENSG00000185610,ENSG00000117036
ETV3,HPF1,0.836665508109132,0.037838502814747314,ENSG00000117036,ENSG00000056050
ETV3,MUM1,0.8314789842096911,0.04020605694200261,ENSG00000117036,NA
ETV3,RCOR3,0.8184937210949333,0.0464269744628216,ENSG00000117036,NA
ETV3,SMARCA5,0.9396483245799404,0.005353576889193084,ENSG00000117036,ENSG00000153147
ETV3,MTA3,0.9331520865166442,0.006553605557340061,ENSG00000117036,ENSG00000057935
ETV3,KAT7,0.8538446538600778,0.030481037483567702,ENSG00000117036,ENSG00000136504
DMAP1,ETV3,0.9726884824060916,0.001108692400069219,ENSG00000178028,ENSG00000117036
ETV3,ZNF410,0.9620381297507493,0.0021343018954282198,ENSG00000117036,ENSG00000119725
ETV3,MIER1,0.8281831853424001,0.04174542307678158,ENSG00000117036,ENSG00000198160
